personId,firstname,lastname,siret,city,salary,calculatedCategory
3864,Jean,Lefebvre,32882737497707,Lyon,89724.45,MASTER
3865,Lucas,Moreau,23341204316459,Paris,41743.95,MIDDLE
3866,Nicolas,Laurent,39959404624874,Lyon,52066.79,SENIOR
3868,Lucas,Laurent,31335249817637,Marseille,22223.68,MIDDLE
3869,Chloé,Martin,95012402129080,Nantes,19793.42,JUNIOR
3870,Camille,Martin,57709548334514,Paris,27425.32,MIDDLE
3872,Thomas,Lefebvre,96513173097126,Lyon,21669.24,MIDDLE
3873,Jean,Martin,30222151186069,Paris,54218.2,SENIOR
3874,Marie,Lefebvre,52192577454054,Marseille,69347.7,SENIOR
3875,Marie,Laurent,12805879997239,Lille,54533.65,SENIOR
3876,Nicolas,Girard,92878027725539,Nantes,59514.84,SENIOR
3877,Camille,Laurent,82911560642576,Lille,43512.55,MIDDLE
3878,Lucas,Moreau,38692893326092,Nantes,88195.09,MASTER
3879,Lucas,Martin,57683386470381,Lyon,84895.52,MASTER
3880,Lucas,Moreau,65912773587348,Lille,88482.05,MASTER
3881,Lucas,Girard,86251279276473,Marseille,22516.07,MIDDLE
3882,Marie,Moreau,38113364368382,Bordeaux,81138.67,MASTER
3883,Thomas,Martin,19720078306885,Bordeaux,79264.98,MASTER
3885,Marie,Dupont,97451984964333,Nantes,32702.39,MIDDLE
3886,Jean,Lefebvre,10660448592832,Bordeaux,57037.14,SENIOR
3887,Marie,Lefebvre,58225313669527,Nantes,38993.84,MIDDLE
3888,Thomas,Dupont,28049309239683,Lyon,79596.01,MASTER
3892,Chloé,Martin,52071201460369,Marseille,55057.63,SENIOR
3893,Thomas,Laurent,82933189538256,Lyon,75153.22,MASTER
3894,Nicolas,Dupont,61072750269742,Marseille,88905.23,MASTER
3896,Chloé,Dupont,28222451310305,Bordeaux,73384.83,SENIOR
3897,Chloé,Laurent,63940970081293,Nantes,35375.16,MIDDLE
3898,Nicolas,Moreau,85615476968545,Bordeaux,72533.5,SENIOR
3899,Jean,Lefebvre,11017719025669,Nantes,61910.25,SENIOR
3900,Lucas,Laurent,56736897801502,Lille,86543.08,MASTER
3901,Nicolas,Girard,51902117643403,Bordeaux,40126.3,MIDDLE
3902,Nicolas,Laurent,82081130338754,Nantes,53189.23,SENIOR
3903,Camille,Laurent,88669375929942,Lyon,61070.69,SENIOR
3905,Chloé,Laurent,21078121171466,Lille,65628.59,SENIOR
3906,Lucas,Moreau,98218933374630,Lyon,64594.28,SENIOR
3908,Lucas,Dupont,37951064281890,Nantes,39357.88,MIDDLE
3909,Nicolas,Lefebvre,14038366792766,Lille,37285.17,MIDDLE
3910,Chloé,Lefebvre,59088037059078,Nantes,24647.65,MIDDLE
3911,Nicolas,Dupont,33912840598481,Paris,55647.61,SENIOR
3912,Jean,Lefebvre,26960041553700,Marseille,40717.01,MIDDLE
3913,Chloé,Moreau,45287025859157,Nantes,33447.95,MIDDLE
3914,Lucas,Moreau,22203442304886,Bordeaux,79113.93,MASTER
3915,Nicolas,Lefebvre,32507273985873,Paris,42633.82,MIDDLE
3916,Thomas,Girard,82565406406356,Lyon,51465.16,SENIOR
3918,Jean,Moreau,37928030252260,Nantes,65894.64,SENIOR
3919,Camille,Laurent,81269736440648,Lyon,59985.82,SENIOR
3921,Jean,Martin,29826244321851,Nantes,82446.29,MASTER
3922,Camille,Lefebvre,51736570579633,Marseille,50580.72,SENIOR
3923,Jean,Dupont,95036288477804,Paris,71657.49,SENIOR
3924,Chloé,Girard,85387903698208,Paris,24564.72,MIDDLE
3925,Marie,Lefebvre,52014534710507,Paris,36646.71,MIDDLE
3926,Jean,Lefebvre,81993097251008,Paris,26929.43,MIDDLE
3928,Lucas,Lefebvre,89142150577746,Bordeaux,46904.41,SENIOR
3930,Thomas,Moreau,27421418375603,Bordeaux,87347.97,MASTER
3931,Lucas,Laurent,65044771686027,Lyon,62346.08,SENIOR
3932,Lucas,Lefebvre,13891592008439,Nantes,89590.88,MASTER
3933,Jean,Martin,50407026815440,Nantes,61528.22,SENIOR
3934,Camille,Lefebvre,51016373842855,Paris,62545.36,SENIOR
3935,Chloé,Dupont,44149565973467,Marseille,25412.87,MIDDLE
3937,Camille,Lefebvre,98911271211079,Nantes,46428.34,SENIOR
3939,Jean,Moreau,82767821946993,Lyon,55038.65,SENIOR
3940,Nicolas,Girard,56805111244081,Nantes,54048.27,SENIOR
3941,Chloé,Dupont,97907710592278,Bordeaux,87391.64,MASTER
3942,Thomas,Martin,94974083207250,Lille,30159.57,MIDDLE
3943,Marie,Lefebvre,62009599533312,Nantes,54139.45,SENIOR
3944,Nicolas,Dupont,82972427101306,Lyon,88538.09,MASTER
3945,Jean,Lefebvre,94250429983875,Lyon,81824.74,MASTER
3946,Jean,Moreau,88284503044683,Nantes,60911.32,SENIOR
3948,Camille,Martin,96147877861496,Bordeaux,23733.46,MIDDLE
3949,Lucas,Lefebvre,86338101569323,Lyon,42737.65,MIDDLE
3951,Camille,Moreau,99818825290961,Marseille,70812.61,SENIOR
3952,Jean,Laurent,15994787377654,Paris,89415.73,MASTER
3953,Jean,Lefebvre,49023762202176,Paris,85517.46,MASTER
3954,Jean,Lefebvre,92397958830498,Nantes,46873.07,SENIOR
3955,Thomas,Moreau,56534408828814,Lyon,77410.71,MASTER
3957,Nicolas,Laurent,97275247573932,Lyon,32802.26,MIDDLE
3959,Jean,Martin,91964944867906,Paris,39324.34,MIDDLE
3960,Camille,Laurent,17940962118761,Nantes,29601.66,MIDDLE
3961,Jean,Martin,40574614631252,Lyon,24280.63,MIDDLE
3962,Thomas,Laurent,47708779750224,Lyon,62520.79,SENIOR
3963,Chloé,Laurent,84935153786265,Bordeaux,39030.94,MIDDLE
3964,Jean,Laurent,62821249388526,Lyon,43246.64,MIDDLE
3965,Lucas,Girard,10657359414492,Paris,69453.52,SENIOR
3966,Chloé,Laurent,96878716136745,Nantes,37531.54,MIDDLE
3967,Nicolas,Martin,38400435074788,Paris,40708.61,MIDDLE
3968,Nicolas,Dupont,45136806868653,Lyon,32977.11,MIDDLE
3970,Marie,Martin,26110074613832,Bordeaux,63829.07,SENIOR
3972,Camille,Dupont,83816235350533,Bordeaux,72505.18,SENIOR
3973,Chloé,Moreau,89289458056816,Bordeaux,67204.29,SENIOR
3974,Chloé,Girard,27366480274357,Marseille,56953.71,SENIOR
3975,Lucas,Girard,62340338307104,Bordeaux,20976.39,MIDDLE
3976,Marie,Girard,93785100356450,Nantes,33761.9,MIDDLE
3977,Chloé,Dupont,92936627443702,Nantes,41574.17,MIDDLE
3978,Thomas,Dupont,69028684426842,Bordeaux,79603.07,MASTER
3980,Nicolas,Girard,11037693836690,Lille,81315.55,MASTER
3981,Marie,Dupont,93391964204794,Marseille,55927.65,SENIOR
3982,Camille,Dupont,47931475263542,Paris,32512.9,MIDDLE
3983,Marie,Girard,10532899388795,Paris,88922.43,MASTER
3984,Thomas,Moreau,90147825970050,Lyon,31744.31,MIDDLE
3985,Thomas,Laurent,16463430215592,Bordeaux,73917.16,SENIOR
3986,Marie,Girard,87078284441825,Marseille,21932.33,MIDDLE
3988,Camille,Girard,29022033065782,Marseille,52564.88,SENIOR
3989,Nicolas,Moreau,20415641863617,Marseille,45891.11,SENIOR
3990,Camille,Moreau,66430914531456,Marseille,89275.26,MASTER
3991,Nicolas,Girard,27426082148639,Bordeaux,25618.02,MIDDLE
3992,Chloé,Dupont,35901864492732,Marseille,31214.45,MIDDLE
3993,Jean,Martin,22851118730306,Marseille,87712.14,MASTER
3994,Lucas,Lefebvre,80583259757630,Paris,19657.16,JUNIOR
3995,Chloé,Martin,25147688158344,Lyon,77948.54,MASTER
3996,Thomas,Moreau,43062069526806,Marseille,30848.67,MIDDLE
3997,Chloé,Laurent,90955245025780,Nantes,66179.03,SENIOR
3998,Lucas,Lefebvre,36904232937144,Marseille,62489.63,SENIOR
3999,Nicolas,Laurent,87842340542735,Marseille,37515.96,MIDDLE
4000,Jean,Laurent,45702342334923,Bordeaux,31198.29,MIDDLE
4001,Jean,Martin,24036459921798,Bordeaux,72978.03,SENIOR
4002,Thomas,Lefebvre,83389216314610,Marseille,31392.1,MIDDLE
4003,Thomas,Moreau,51684813233224,Marseille,31265.89,MIDDLE
4004,Nicolas,Lefebvre,63291005901826,Marseille,36555.57,MIDDLE
4005,Nicolas,Dupont,33498790953570,Lyon,75263.4,MASTER
4006,Lucas,Girard,53085353151928,Marseille,48839.56,SENIOR
4007,Thomas,Dupont,30680805241888,Nantes,60427.33,SENIOR
4008,Jean,Laurent,58074698681770,Lyon,43064.08,MIDDLE
4009,Lucas,Martin,89499078600760,Nantes,62099.64,SENIOR
4010,Marie,Moreau,68061579033506,Nantes,41176.87,MIDDLE
4011,Marie,Moreau,61494842704421,Bordeaux,47728.7,SENIOR
4012,Marie,Laurent,42606510216146,Bordeaux,40432.45,MIDDLE
4014,Marie,Girard,84250547020238,Marseille,85468.29,MASTER
4015,Chloé,Lefebvre,59203101161550,Bordeaux,38918.7,MIDDLE
4016,Chloé,Lefebvre,61143748258337,Nantes,79933.29,MASTER
4017,Jean,Lefebvre,95987547347543,Marseille,67346.86,SENIOR
4018,Jean,Martin,13280686571424,Marseille,81044.59,MASTER
4019,Nicolas,Laurent,62640750999798,Bordeaux,68439.24,SENIOR
4020,Jean,Martin,28212546007284,Lille,20577.82,MIDDLE
4021,Nicolas,Moreau,56285015588142,Nantes,62484.49,SENIOR
4022,Chloé,Moreau,28950393815747,Lille,16307.79,JUNIOR
4024,Lucas,Moreau,45581352638576,Bordeaux,52680.35,SENIOR
4025,Jean,Moreau,30276558653272,Marseille,45109.27,SENIOR
4026,Jean,Lefebvre,86316056576316,Bordeaux,16838.41,JUNIOR
4027,Nicolas,Girard,50183188549149,Paris,43339.83,MIDDLE
4028,Marie,Martin,61543554206900,Bordeaux,54896.83,SENIOR
4029,Chloé,Girard,16580147559772,Bordeaux,62729.86,SENIOR
4030,Lucas,Martin,36234656980456,Lyon,27517.2,MIDDLE
4031,Lucas,Girard,32825865124852,Lille,28385.11,MIDDLE
4032,Chloé,Moreau,20085529787276,Marseille,72842.33,SENIOR
4033,Chloé,Dupont,37618869005634,Bordeaux,59549.52,SENIOR
4034,Marie,Dupont,22465281515208,Paris,22249.28,MIDDLE
4035,Jean,Lefebvre,18665981845986,Nantes,69370.71,SENIOR
4036,Nicolas,Dupont,55046607438497,Paris,48078.32,SENIOR
4037,Chloé,Martin,87705703707787,Nantes,88158.97,MASTER
4038,Camille,Dupont,39237150656041,Lyon,49690.6,SENIOR
4039,Jean,Moreau,41886918810551,Nantes,15042.13,JUNIOR
4040,Camille,Lefebvre,55337254076396,Lyon,39887.08,MIDDLE
4042,Nicolas,Girard,39799375826516,Bordeaux,26683.48,MIDDLE
4043,Jean,Girard,16682431941520,Lyon,71833.07,SENIOR
4044,Thomas,Dupont,98772133237512,Lyon,47970.6,SENIOR
4046,Marie,Laurent,88106613188734,Nantes,71391.86,SENIOR
4047,Lucas,Girard,30679444987024,Marseille,22794.26,MIDDLE
4048,Lucas,Martin,21460661236903,Bordeaux,44975.12,MIDDLE
4049,Chloé,Martin,63746499213015,Marseille,27154.27,MIDDLE
4051,Marie,Girard,31265177319658,Lille,54997.45,SENIOR
4052,Thomas,Girard,29695281496144,Paris,68648.88,SENIOR
4053,Nicolas,Martin,52563899555207,Paris,44815.76,MIDDLE
4054,Camille,Dupont,36328088229739,Marseille,65833.76,SENIOR
4055,Chloé,Moreau,88567667055452,Lille,63948.25,SENIOR
4056,Thomas,Moreau,27839007577952,Bordeaux,80464.05,MASTER
4057,Thomas,Dupont,45526892813383,Lille,26660.87,MIDDLE
4059,Jean,Lefebvre,65190230566437,Lille,71158.24,SENIOR
4060,Jean,Lefebvre,31461842096680,Nantes,89126.94,MASTER
4061,Marie,Dupont,29711495905644,Paris,70164.98,SENIOR
4062,Thomas,Girard,25647913944218,Lille,87231.2,MASTER
4063,Camille,Martin,35005935025948,Bordeaux,71047.07,SENIOR
4064,Marie,Laurent,98310108696142,Lyon,52146.92,SENIOR
4065,Marie,Laurent,30212617445730,Lyon,34314.52,MIDDLE
4066,Chloé,Girard,17756742909791,Marseille,80719.81,MASTER
4068,Jean,Lefebvre,34316073902928,Marseille,20146.23,MIDDLE
4069,Marie,Laurent,93963217581392,Nantes,89805.73,MASTER
4070,Marie,Moreau,20504847637522,Lyon,82330.2,MASTER
4072,Marie,Dupont,53589198463065,Lyon,38139.79,MIDDLE
4073,Lucas,Laurent,23935902368513,Bordeaux,41821.48,MIDDLE
4075,Jean,Moreau,18422900412939,Nantes,53392.22,SENIOR
4076,Chloé,Laurent,43747843153018,Marseille,81128.14,MASTER
4077,Chloé,Laurent,97157231695943,Lille,22049.56,MIDDLE
4078,Jean,Lefebvre,69973793821217,Nantes,49581.67,SENIOR
4079,Lucas,Martin,62816302708146,Bordeaux,35885.35,MIDDLE
4080,Thomas,Girard,59882925808796,Marseille,27104.7,MIDDLE
4081,Nicolas,Moreau,83631076691121,Lyon,47699.74,SENIOR
4082,Thomas,Girard,57440657196649,Marseille,75233.56,MASTER
4083,Lucas,Dupont,47505074048796,Marseille,74988.47,SENIOR
4085,Jean,Dupont,68593689200257,Marseille,59628.74,SENIOR
4086,Chloé,Martin,86262690125671,Marseille,86647.65,MASTER
4087,Camille,Moreau,10749569428099,Lille,28878.81,MIDDLE
4088,Camille,Girard,91998630721848,Lyon,50092.64,SENIOR
4089,Camille,Martin,26341203547499,Paris,79763.75,MASTER
4091,Lucas,Dupont,26386970739184,Lille,19046.98,JUNIOR
4092,Camille,Girard,96847033394860,Bordeaux,57146.11,SENIOR
4093,Camille,Lefebvre,39214941411490,Marseille,80642.01,MASTER
4094,Thomas,Martin,34806794389272,Lyon,46708.46,SENIOR
4095,Marie,Laurent,46484551900997,Marseille,61280.86,SENIOR
4096,Jean,Martin,21637497682145,Paris,88148.26,MASTER
4097,Marie,Dupont,48290546677506,Marseille,53759.12,SENIOR
4098,Marie,Moreau,59766268810279,Lyon,57473.46,SENIOR
4099,Jean,Moreau,39495896295196,Bordeaux,46022.92,SENIOR
4100,Lucas,Dupont,64873034146298,Paris,63907.78,SENIOR
4102,Jean,Girard,17495429656215,Marseille,29262.61,MIDDLE
4103,Chloé,Girard,10929183506199,Lille,38234.84,MIDDLE
4104,Thomas,Girard,42876219780589,Marseille,78774.08,MASTER
4105,Chloé,Lefebvre,52195954491649,Nantes,80093.0,MASTER
4106,Thomas,Moreau,67132127305035,Marseille,18100.68,JUNIOR
4107,Thomas,Girard,87949640484277,Nantes,71402.84,SENIOR
4108,Lucas,Girard,92586796037262,Lille,88272.59,MASTER
4109,Nicolas,Dupont,65281507837941,Lille,78208.36,MASTER
4110,Camille,Martin,12183427175203,Paris,34523.58,MIDDLE
4111,Thomas,Dupont,92456189951811,Bordeaux,86261.9,MASTER
4112,Nicolas,Girard,23671156074430,Lille,66389.6,SENIOR
4113,Nicolas,Lefebvre,94417987205730,Bordeaux,51461.43,SENIOR
4114,Nicolas,Martin,30468297646007,Lyon,83057.95,MASTER
4115,Marie,Laurent,82574419977439,Lille,17085.36,JUNIOR
4116,Lucas,Dupont,27180157915088,Lille,55655.41,SENIOR
4117,Jean,Girard,11209249584766,Lyon,87267.6,MASTER
4118,Lucas,Dupont,61591889426508,Bordeaux,71941.97,SENIOR
4119,Nicolas,Girard,83492527685603,Marseille,54819.44,SENIOR
4121,Nicolas,Laurent,63181080607396,Marseille,65073.8,SENIOR
4122,Camille,Dupont,19043230417320,Nantes,78516.35,MASTER
4123,Marie,Laurent,31980998839045,Nantes,53031.7,SENIOR
4124,Lucas,Laurent,43518464197526,Marseille,62659.68,SENIOR
4125,Jean,Moreau,33035570471202,Bordeaux,66767.0,SENIOR
4126,Marie,Dupont,10210884453273,Bordeaux,70339.45,SENIOR
4128,Jean,Moreau,81230791914422,Marseille,83432.44,MASTER
4129,Lucas,Lefebvre,87025503791159,Marseille,52656.78,SENIOR
4130,Camille,Moreau,65776559315287,Lille,69779.72,SENIOR
4131,Chloé,Dupont,11645443680045,Bordeaux,28140.96,MIDDLE
4132,Thomas,Dupont,52621012594364,Marseille,85863.7,MASTER
4133,Marie,Martin,31801978915080,Paris,87281.53,MASTER
4134,Nicolas,Girard,85209698004321,Nantes,58440.92,SENIOR
4135,Camille,Lefebvre,58545602846276,Nantes,41337.44,MIDDLE
4136,Jean,Dupont,34996625246332,Nantes,80651.48,MASTER
4137,Nicolas,Laurent,96764721611459,Lille,80306.19,MASTER
4139,Thomas,Moreau,54169028909194,Bordeaux,42576.19,MIDDLE
4140,Lucas,Dupont,49563366297000,Marseille,43559.1,MIDDLE
4141,Thomas,Moreau,11474174649189,Nantes,21801.74,MIDDLE
4142,Lucas,Lefebvre,59922840610496,Bordeaux,89410.41,MASTER
4143,Thomas,Dupont,11674087689575,Bordeaux,34850.57,MIDDLE
4144,Thomas,Moreau,16802669846419,Bordeaux,43143.28,MIDDLE
4145,Thomas,Dupont,89307841666479,Nantes,26474.82,MIDDLE
4146,Marie,Laurent,46955759513884,Nantes,76773.9,MASTER
4147,Nicolas,Laurent,34248308620446,Nantes,75726.12,MASTER
4148,Camille,Girard,98230654242009,Lille,47647.48,SENIOR
4149,Chloé,Lefebvre,90488234879625,Nantes,56271.62,SENIOR
4150,Marie,Moreau,55505659564758,Nantes,85355.6,MASTER
4151,Nicolas,Martin,87348659253764,Marseille,24270.61,MIDDLE
4152,Nicolas,Martin,18620182749318,Paris,80083.83,MASTER
4153,Jean,Laurent,58943206459625,Nantes,50356.84,SENIOR
4154,Nicolas,Girard,92558757771523,Lille,29326.26,MIDDLE
4155,Chloé,Laurent,64997440865024,Nantes,25104.4,MIDDLE
4156,Thomas,Dupont,42318067131986,Bordeaux,34447.92,MIDDLE
4158,Thomas,Lefebvre,13055357522905,Bordeaux,35101.53,MIDDLE
4159,Chloé,Girard,13459937249788,Marseille,23105.21,MIDDLE
4160,Camille,Laurent,38963811703049,Marseille,86249.79,MASTER
4161,Lucas,Dupont,39804247628260,Nantes,27608.88,MIDDLE
4162,Nicolas,Girard,83992726334524,Lille,18789.34,JUNIOR
4163,Camille,Dupont,60597331619181,Marseille,62807.94,SENIOR
4164,Thomas,Laurent,12012381451425,Lyon,41893.59,MIDDLE
4165,Thomas,Dupont,96645538476452,Nantes,68272.69,SENIOR
4166,Nicolas,Martin,68997609302281,Lyon,67558.13,SENIOR
4167,Nicolas,Dupont,89300723058016,Marseille,42040.53,MIDDLE
4169,Lucas,Dupont,80739142453426,Nantes,76332.29,MASTER
4171,Thomas,Moreau,46901912344468,Bordeaux,48384.86,SENIOR
4173,Nicolas,Dupont,66569046194233,Nantes,70859.67,SENIOR
4174,Chloé,Martin,96331792390302,Marseille,50869.95,SENIOR
4176,Jean,Girard,41620352019950,Lille,79218.72,MASTER
4177,Marie,Girard,50779026680256,Bordeaux,18118.54,JUNIOR
4178,Lucas,Dupont,58299411323718,Lille,78564.7,MASTER
4179,Nicolas,Dupont,56297903490340,Lille,15041.43,JUNIOR
4182,Lucas,Martin,44716095031953,Lille,56240.79,SENIOR
4183,Jean,Girard,55902106232030,Paris,20946.75,MIDDLE
4184,Camille,Martin,87789525767846,Marseille,33233.83,MIDDLE
4185,Chloé,Laurent,40346628586433,Bordeaux,42273.2,MIDDLE
4186,Marie,Girard,86463387964765,Paris,67202.75,SENIOR
4187,Nicolas,Girard,50772254969372,Paris,25978.78,MIDDLE
4188,Marie,Martin,11657648371203,Lille,60905.31,SENIOR
4189,Nicolas,Martin,32538970374461,Marseille,43703.96,MIDDLE
4190,Chloé,Moreau,56606097510851,Nantes,21515.99,MIDDLE
4191,Nicolas,Laurent,90465294113786,Lille,16502.16,JUNIOR
4192,Nicolas,Lefebvre,85443700350927,Marseille,25212.29,MIDDLE
4193,Nicolas,Girard,30147719274534,Lyon,59481.91,SENIOR
4194,Marie,Dupont,80367336042604,Lyon,76589.78,MASTER
4195,Jean,Lefebvre,88120942684471,Nantes,76704.4,MASTER
4196,Marie,Lefebvre,11308798123531,Lyon,29974.02,MIDDLE
4197,Lucas,Laurent,17542723506797,Bordeaux,16751.67,JUNIOR
4198,Camille,Laurent,42115226510488,Lyon,48271.12,SENIOR
4199,Lucas,Martin,46722328323258,Lyon,62440.6,SENIOR
4201,Camille,Dupont,53854582092605,Marseille,52650.44,SENIOR
4202,Marie,Lefebvre,19803765836848,Bordeaux,38899.03,MIDDLE
4203,Lucas,Girard,67790269344763,Lyon,59089.16,SENIOR
4204,Lucas,Martin,99598186866874,Bordeaux,76882.42,MASTER
4205,Camille,Moreau,69529872044058,Bordeaux,64732.57,SENIOR
4206,Nicolas,Moreau,30034770225893,Paris,68411.54,SENIOR
4207,Nicolas,Girard,19769007168765,Bordeaux,21053.1,MIDDLE
4208,Nicolas,Moreau,48799680229989,Lyon,42264.61,MIDDLE
4209,Nicolas,Lefebvre,49748425177325,Bordeaux,27713.57,MIDDLE
4210,Marie,Lefebvre,68200747939347,Paris,63381.69,SENIOR
4211,Marie,Dupont,80138867920729,Nantes,45032.94,SENIOR
4213,Nicolas,Girard,58453285584420,Nantes,38771.4,MIDDLE
4214,Chloé,Girard,99025166653790,Marseille,49274.94,SENIOR
4215,Thomas,Lefebvre,89189461418785,Lille,15551.8,JUNIOR
4216,Nicolas,Laurent,21104746327387,Nantes,75956.83,MASTER
4217,Nicolas,Laurent,39599686945982,Lille,33905.19,MIDDLE
4218,Marie,Laurent,93558620458438,Marseille,68470.34,SENIOR
4219,Thomas,Laurent,27804870153606,Marseille,26243.95,MIDDLE
4220,Marie,Moreau,96860595604962,Lyon,37270.21,MIDDLE
4221,Lucas,Dupont,49992528428312,Paris,61764.82,SENIOR
4222,Marie,Lefebvre,93415713043655,Lille,57695.46,SENIOR
4223,Nicolas,Girard,69530007810190,Lyon,23344.76,MIDDLE
4224,Lucas,Laurent,18019821494491,Lyon,21935.39,MIDDLE
4225,Camille,Martin,16685267647053,Lyon,60617.04,SENIOR
4226,Jean,Martin,64473712187499,Nantes,50708.26,SENIOR
4227,Thomas,Moreau,21435398456484,Marseille,55375.85,SENIOR
4228,Chloé,Moreau,33509569051212,Paris,27661.56,MIDDLE
4229,Thomas,Moreau,59974029116523,Lyon,23844.8,MIDDLE
4231,Lucas,Martin,30495689098325,Lille,37174.08,MIDDLE
4233,Nicolas,Lefebvre,39674997979410,Marseille,51886.32,SENIOR
4234,Lucas,Girard,86161745627977,Lille,57868.92,SENIOR
4235,Marie,Girard,52693738126524,Bordeaux,46966.31,SENIOR
4236,Chloé,Martin,14609998325563,Bordeaux,47268.88,SENIOR
4237,Camille,Dupont,22661874239431,Lille,52346.76,SENIOR
4238,Lucas,Martin,91447433892370,Lyon,46060.76,SENIOR
4239,Nicolas,Dupont,52227982218586,Lyon,64440.35,SENIOR
4240,Camille,Dupont,39797854712104,Nantes,20369.52,MIDDLE
4241,Marie,Laurent,64264486580939,Paris,25663.41,MIDDLE
4242,Jean,Moreau,48896191603729,Lille,56815.83,SENIOR
4243,Chloé,Martin,13265105253740,Lyon,57568.46,SENIOR
4244,Nicolas,Moreau,87944285248313,Nantes,49528.2,SENIOR
4245,Camille,Dupont,37732179485458,Lille,44758.81,MIDDLE
4246,Chloé,Dupont,80009349331498,Marseille,71394.92,SENIOR
4247,Camille,Martin,18377992671906,Bordeaux,18070.94,JUNIOR
4249,Camille,Lefebvre,50596790328174,Paris,45856.47,SENIOR
4251,Chloé,Martin,86581536090547,Paris,39100.89,MIDDLE
4252,Chloé,Girard,31716261580821,Lyon,20645.25,MIDDLE
4253,Nicolas,Moreau,21400775851376,Nantes,74955.29,SENIOR
4254,Jean,Dupont,38860117971552,Lille,89578.79,MASTER
4256,Camille,Girard,13764244069542,Marseille,87888.49,MASTER
4257,Camille,Martin,47983183476051,Paris,54311.04,SENIOR
4258,Camille,Laurent,85106945480946,Paris,63594.11,SENIOR
4260,Jean,Laurent,45787838195316,Marseille,51667.37,SENIOR
4261,Jean,Martin,29044529698451,Lille,43338.53,MIDDLE
4262,Thomas,Laurent,34876460621940,Lille,86751.03,MASTER
4263,Lucas,Laurent,28179711473069,Bordeaux,61363.0,SENIOR
4264,Nicolas,Lefebvre,43430775389046,Lyon,19789.58,JUNIOR
4266,Jean,Moreau,52553871345847,Bordeaux,75080.13,MASTER
4267,Thomas,Girard,35667595406171,Bordeaux,84753.36,MASTER
4268,Jean,Martin,84068255607761,Nantes,89823.3,MASTER
4271,Nicolas,Lefebvre,29774090529005,Bordeaux,33647.95,MIDDLE
4272,Thomas,Dupont,41459728450638,Marseille,54162.54,SENIOR
4273,Chloé,Moreau,53652781775303,Nantes,49626.03,SENIOR
4274,Marie,Martin,34167209598858,Bordeaux,42412.08,MIDDLE
4275,Thomas,Moreau,15577673561712,Lyon,52073.2,SENIOR
4276,Nicolas,Lefebvre,80599345345353,Bordeaux,30239.44,MIDDLE
4277,Thomas,Lefebvre,63398377023564,Lille,57174.9,SENIOR
4278,Nicolas,Dupont,88025902831516,Lyon,17655.9,JUNIOR
4279,Camille,Lefebvre,89141185871731,Lyon,24643.61,MIDDLE
4281,Thomas,Laurent,24091382851246,Marseille,30670.39,MIDDLE
4282,Chloé,Martin,59201478799340,Bordeaux,39915.9,MIDDLE
4284,Lucas,Moreau,85077027895918,Lille,44603.83,MIDDLE
4285,Marie,Dupont,31075662985321,Bordeaux,75845.84,MASTER
4287,Thomas,Girard,98988545128701,Bordeaux,15528.03,JUNIOR
4288,Nicolas,Girard,49571967957279,Lille,20134.19,MIDDLE
4289,Nicolas,Girard,18955637911753,Bordeaux,71125.45,SENIOR
4290,Camille,Lefebvre,35233848354415,Lille,40815.22,MIDDLE
4291,Camille,Dupont,15634538396086,Lille,26189.95,MIDDLE
4292,Nicolas,Martin,60701787156835,Bordeaux,26980.95,MIDDLE
4293,Camille,Girard,59427972991903,Lille,58408.05,SENIOR
4294,Thomas,Girard,58568423172513,Paris,85580.1,MASTER
4295,Jean,Lefebvre,63302357256116,Lille,64565.76,SENIOR
4296,Lucas,Martin,66034889944513,Bordeaux,82356.5,MASTER
4297,Thomas,Martin,18969949705725,Bordeaux,24700.22,MIDDLE
4298,Lucas,Moreau,39836460846613,Marseille,68357.32,SENIOR
4299,Nicolas,Dupont,56996487953553,Marseille,30153.75,MIDDLE
4300,Camille,Dupont,27025869907865,Paris,88440.31,MASTER
4302,Chloé,Girard,51055555598484,Marseille,50444.41,SENIOR
4303,Jean,Martin,12755922724344,Lille,45543.39,SENIOR
4304,Lucas,Lefebvre,48513359212021,Marseille,29408.51,MIDDLE
4305,Thomas,Lefebvre,20414425795457,Marseille,19843.97,JUNIOR
4306,Lucas,Martin,52308227834495,Nantes,63905.02,SENIOR
4307,Marie,Girard,49477297277031,Marseille,77743.09,MASTER
4308,Thomas,Martin,58250271148706,Lille,48940.24,SENIOR
4310,Lucas,Dupont,25128656811594,Lille,89386.32,MASTER
4311,Chloé,Martin,65836507559774,Lyon,83278.74,MASTER
4312,Lucas,Martin,11513515473904,Marseille,22523.17,MIDDLE
4313,Thomas,Girard,34793407163731,Lyon,36522.52,MIDDLE
4314,Camille,Martin,19046446605246,Bordeaux,80405.51,MASTER
4315,Nicolas,Girard,94057954362858,Lille,63262.58,SENIOR
4316,Nicolas,Lefebvre,81292226194873,Lyon,75051.8,MASTER
4318,Lucas,Girard,29591134266484,Bordeaux,50175.03,SENIOR
4319,Lucas,Martin,48717124515578,Marseille,51793.05,SENIOR
4320,Lucas,Lefebvre,47247004899467,Nantes,61526.27,SENIOR
4321,Nicolas,Girard,31036260710097,Lille,47932.82,SENIOR
4322,Nicolas,Girard,34994240381592,Lille,58370.71,SENIOR
4323,Jean,Girard,55624615968115,Paris,66132.8,SENIOR
